GEO.id,GEO.id2,GEO.display-label,HC01_EST_VC01,HC01_MOE_VC01,HC02_EST_VC01,HC02_MOE_VC01,HC01_EST_VC04,HC01_MOE_VC04,HC02_EST_VC04,HC02_MOE_VC04,HC01_EST_VC05,HC01_MOE_VC05,HC02_EST_VC05,HC02_MOE_VC05,HC01_EST_VC06,HC01_MOE_VC06,HC02_EST_VC06,HC02_MOE_VC06,HC01_EST_VC07,HC01_MOE_VC07,HC02_EST_VC07,HC02_MOE_VC07,HC01_EST_VC08,HC01_MOE_VC08,HC02_EST_VC08,HC02_MOE_VC08,HC01_EST_VC09,HC01_MOE_VC09,HC02_EST_VC09,HC02_MOE_VC09,HC01_EST_VC10,HC01_MOE_VC10,HC02_EST_VC10,HC02_MOE_VC10,HC01_EST_VC11,HC01_MOE_VC11,HC02_EST_VC11,HC02_MOE_VC11,HC01_EST_VC12,HC01_MOE_VC12,HC02_EST_VC12,HC02_MOE_VC12,HC01_EST_VC13,HC01_MOE_VC13,HC02_EST_VC13,HC02_MOE_VC13,HC01_EST_VC16,HC01_MOE_VC16,HC02_EST_VC16,HC02_MOE_VC16,HC01_EST_VC17,HC01_MOE_VC17,HC02_EST_VC17,HC02_MOE_VC17,HC01_EST_VC18,HC01_MOE_VC18,HC02_EST_VC18,HC02_MOE_VC18,HC01_EST_VC19,HC01_MOE_VC19,HC02_EST_VC19,HC02_MOE_VC19,HC01_EST_VC20,HC01_MOE_VC20,HC02_EST_VC20,HC02_MOE_VC20,HC01_EST_VC21,HC01_MOE_VC21,HC02_EST_VC21,HC02_MOE_VC21,HC01_EST_VC22,HC01_MOE_VC22,HC02_EST_VC22,HC02_MOE_VC22,HC01_EST_VC23,HC01_MOE_VC23,HC02_EST_VC23,HC02_MOE_VC23,HC01_EST_VC26,HC01_MOE_VC26,HC02_EST_VC26,HC02_MOE_VC26,HC01_EST_VC27,HC01_MOE_VC27,HC02_EST_VC27,HC02_MOE_VC27,HC01_EST_VC28,HC01_MOE_VC28,HC02_EST_VC28,HC02_MOE_VC28,HC01_EST_VC29,HC01_MOE_VC29,HC02_EST_VC29,HC02_MOE_VC29,HC01_EST_VC30,HC01_MOE_VC30,HC02_EST_VC30,HC02_MOE_VC30,HC01_EST_VC31,HC01_MOE_VC31,HC02_EST_VC31,HC02_MOE_VC31,HC01_EST_VC32,HC01_MOE_VC32,HC02_EST_VC32,HC02_MOE_VC32,HC01_EST_VC33,HC01_MOE_VC33,HC02_EST_VC33,HC02_MOE_VC33,HC01_EST_VC34,HC01_MOE_VC34,HC02_EST_VC34,HC02_MOE_VC34,HC01_EST_VC35,HC01_MOE_VC35,HC02_EST_VC35,HC02_MOE_VC35,HC01_EST_VC36,HC01_MOE_VC36,HC02_EST_VC36,HC02_MOE_VC36,HC01_EST_VC37,HC01_MOE_VC37,HC02_EST_VC37,HC02_MOE_VC37
0500000US33005,33005,"Cheshire County, New Hampshire",29428,1274,(X),(X),25936,1436,88.1,2.7,24169,1443,82.1,3.4,4246,775,14.4,2.7,19283,1486,65.5,3.5,739,384,2.5,1.3,16764,1413,57.0,3.8,244,153,0.8,0.5,673,338,2.3,1.2,0,187,0.0,0.5,3492,796,11.9,2.7,24217,1533,82.3,3.3,305,211,1.0,0.7,23912,1524,81.3,3.3,17746,1531,60.3,4.0,2006,597,6.8,2.0,20822,1514,70.8,3.8,1824,562,6.2,1.9,5211,961,17.7,3.3,4353,987,(X),(X),164,182,3.8,4.2,2140,660,49.2,11.2,2049,705,47.1,11.2,14632,1593,(X),(X),126,120,0.9,0.8,11742,1489,80.2,5.5,2764,865,18.9,5.4,10443,1147,(X),(X),15,27,0.1,0.3,10030,1123,96.0,2.1,398,219,3.8,2.1
0500000US33009,33009,"Grafton County, New Hampshire",33546,1576,(X),(X),29963,1650,89.3,2.5,27496,1627,82.0,2.8,5796,1155,17.3,3.3,20368,1697,60.7,4.1,1006,573,3.0,1.7,18870,1781,56.3,4.5,547,232,1.6,0.7,870,443,2.6,1.3,56,91,0.2,0.3,3583,857,10.7,2.5,27344,1710,81.5,3.5,299,228,0.9,0.7,27045,1699,80.6,3.5,18880,1631,56.3,3.7,2919,854,8.7,2.5,22404,1700,66.8,4.0,2331,576,6.9,1.7,6202,1216,18.5,3.5,4963,1079,(X),(X),26,43,0.5,0.9,2342,872,47.2,15.2,2595,981,52.3,15.4,14435,1316,(X),(X),93,91,0.6,0.6,11807,1269,81.8,4.6,2535,699,17.6,4.6,14148,1409,(X),(X),180,197,1.3,1.4,12896,1346,91.2,3.6,1072,509,7.6,3.4
0500000US33011,33011,"Hillsborough County, New Hampshire",158777,1766,(X),(X),147771,2214,93.1,1.0,134454,2545,84.7,1.4,16277,1976,10.3,1.3,123041,2859,77.5,1.4,7789,1457,4.9,0.9,98658,3276,62.1,2.0,2256,776,1.4,0.5,3727,1046,2.3,0.7,0,187,0.0,0.1,11006,1592,6.9,1.0,141280,2340,89.0,1.2,597,275,0.4,0.2,140683,2367,88.6,1.3,116568,2671,73.4,1.5,12129,1544,7.6,1.0,125904,2752,79.3,1.5,4501,911,2.8,0.6,17497,1992,11.0,1.2,17044,2121,(X),(X),0,187,0.0,0.8,10604,1600,62.2,6.2,6440,1389,37.8,6.2,60501,3471,(X),(X),536,260,0.9,0.4,51759,3278,85.6,2.3,8206,1420,13.6,2.2,81232,2934,(X),(X),61,99,0.1,0.1,78320,2878,96.4,0.8,2851,668,3.5,0.8
0500000US33013,33013,"Merrimack County, New Hampshire",57531,1332,(X),(X),52933,1427,92.0,1.4,48993,1750,85.2,2.2,6341,931,11.0,1.6,42581,1582,74.0,2.2,1939,720,3.4,1.3,36456,1541,63.4,2.3,685,492,1.2,0.9,2319,634,4.0,1.1,0,187,0.0,0.3,4598,847,8.0,1.4,50169,1799,87.2,2.3,305,162,0.5,0.3,49864,1773,86.7,2.2,40115,1956,69.7,2.8,3162,776,5.5,1.4,45340,1777,78.8,2.3,2090,498,3.6,0.9,7362,1299,12.8,2.3,6024,1110,(X),(X),60,79,1.0,1.3,3721,944,61.8,9.8,2243,694,37.2,9.7,24662,1500,(X),(X),172,128,0.7,0.5,20766,1669,84.2,3.8,3724,912,15.1,3.7,26845,1519,(X),(X),73,70,0.3,0.3,25377,1587,94.5,2.3,1395,622,5.2,2.3
0500000US33015,33015,"Rockingham County, New Hampshire",119688,1929,(X),(X),112516,2232,94.0,1.2,103426,2719,86.4,1.8,12705,1476,10.6,1.2,93476,2503,78.1,1.6,4462,1212,3.7,1.0,79291,2839,66.2,2.2,1162,492,1.0,0.4,2844,831,2.4,0.7,0,187,0.0,0.1,7172,1396,6.0,1.2,106778,2445,89.2,1.5,523,294,0.4,0.2,106255,2445,88.8,1.5,90816,2634,75.9,1.8,7882,1660,6.6,1.4,97038,2823,81.1,1.9,2407,624,2.0,0.5,12910,1851,10.8,1.5,8231,1606,(X),(X),92,127,1.1,1.5,4217,942,51.2,10.1,3922,1297,47.6,10.0,46688,3150,(X),(X),235,212,0.5,0.5,39320,2972,84.2,3.0,7133,1490,15.3,3.0,64769,3072,(X),(X),196,194,0.3,0.3,62718,3150,96.8,1.0,1855,635,2.9,1.0
0500000US33017,33017,"Strafford County, New Hampshire",48351,1519,(X),(X),44844,1766,92.7,2.0,40992,1910,84.8,3.0,4902,1034,10.1,2.1,36588,2040,75.7,3.1,2028,866,4.2,1.8,30011,1762,62.1,3.2,595,361,1.2,0.7,1118,439,2.3,0.9,0,187,0.0,0.3,3507,953,7.3,2.0,41450,1958,85.7,2.7,170,177,0.4,0.4,41280,1937,85.4,2.6,35317,2114,73.0,3.4,2595,832,5.4,1.7,37875,1980,78.3,2.9,1726,653,3.6,1.3,6901,1281,14.3,2.7,3747,1044,(X),(X),0,187,0.0,3.8,1852,748,49.4,14.9,1895,789,50.6,14.9,22320,1986,(X),(X),170,177,0.8,0.8,17872,2049,80.1,4.7,4278,1073,19.2,4.8,22284,1781,(X),(X),0,187,0.0,0.6,21556,1709,96.7,2.1,728,486,3.3,2.1
0500000US34001,34001,"Atlantic County, New Jersey",96777,2551,(X),(X),86019,2929,88.9,1.5,72710,2920,75.1,2.3,7841,1159,8.1,1.2,73069,2778,75.5,1.9,8778,1808,9.1,1.8,54204,2745,56.0,2.3,1706,774,1.8,0.8,3107,743,3.2,0.8,0,200,0.0,0.2,10758,1428,11.1,1.5,77387,2943,80.0,1.9,866,518,0.9,0.5,76521,3000,79.1,2.0,60140,2733,62.1,2.3,7501,1676,7.8,1.7,67265,2964,69.5,2.4,2884,819,3.0,0.9,19390,1825,20.0,1.9,16092,1725,(X),(X),279,335,1.7,2.0,8085,1353,50.2,6.6,7728,1239,48.0,6.2,42919,2707,(X),(X),268,299,0.6,0.7,32908,2689,76.7,3.4,9743,1518,22.7,3.5,37766,2452,(X),(X),319,270,0.8,0.7,35528,2350,94.1,2.1,1919,717,5.1,1.8
0500000US34003,34003,"Bergen County, New Jersey",337227,2888,(X),(X),312378,3558,92.6,0.6,291226,4126,86.4,0.9,22903,1944,6.8,0.6,276324,4034,81.9,0.9,10216,1777,3.0,0.5,224186,4742,66.5,1.2,2804,694,0.8,0.2,7103,1024,2.1,0.3,25,43,0.0,0.1,24849,1852,7.4,0.6,303613,3605,90.0,0.6,611,409,0.2,0.1,303002,3607,89.9,0.7,257527,4434,76.4,1.1,22664,2317,6.7,0.7,276860,3768,82.1,0.9,8816,1227,2.6,0.4,33614,2131,10.0,0.6,34479,2636,(X),(X),26,42,0.1,0.1,22763,2264,66.0,3.5,11690,1371,33.9,3.4,100976,3717,(X),(X),234,175,0.2,0.2,84962,3735,84.1,1.7,15780,1771,15.6,1.7,201772,4400,(X),(X),351,368,0.2,0.2,195277,4279,96.8,0.7,6144,1274,3.0,0.6
0500000US34005,34005,"Burlington County, New Jersey",165862,1895,(X),(X),154172,2157,93.0,0.8,142084,2518,85.7,1.2,15036,1654,9.1,1.0,131706,2550,79.4,1.4,6598,1134,4.0,0.7,106081,3219,64.0,1.9,1195,560,0.7,0.3,7756,1349,4.7,0.8,0,200,0.0,0.1,11690,1413,7.0,0.8,145755,2555,87.9,1.2,618,320,0.4,0.2,145137,2589,87.5,1.2,125188,2703,75.5,1.4,13838,1955,8.3,1.2,129476,2712,78.1,1.4,5566,851,3.4,0.5,20107,2036,12.1,1.2,12669,1456,(X),(X),98,120,0.8,0.9,8002,1280,63.2,6.7,4569,972,36.1,6.7,64924,2907,(X),(X),387,258,0.6,0.4,52328,3087,80.6,2.3,12209,1390,18.8,2.2,88269,3200,(X),(X),133,134,0.2,0.2,84807,3239,96.1,0.8,3329,736,3.8,0.8
0500000US34007,34007,"Camden County, New Jersey",185512,2503,(X),(X),167720,3014,90.4,1.0,147427,3367,79.5,1.5,14822,1861,8.0,1.0,144925,3435,78.1,1.5,11593,1972,6.2,1.0,113050,2710,60.9,1.4,1905,567,1.0,0.3,7506,1457,4.0,0.8,28,48,0.0,0.1,17792,1787,9.6,1.0,157664,3213,85.0,1.3,392,247,0.2,0.1,157272,3186,84.8,1.3,137909,3074,74.3,1.3,16203,2080,8.7,1.1,138687,3492,74.8,1.5,5182,1137,2.8,0.6,27848,2416,15.0,1.3,29640,2906,(X),(X),155,165,0.5,0.6,17543,2369,59.2,4.6,11942,1632,40.3,4.6,72394,3058,(X),(X),201,156,0.3,0.2,59619,3228,82.4,2.2,12574,1616,17.4,2.3,83478,3212,(X),(X),36,61,0.0,0.1,80110,3217,96.0,1.0,3332,813,4.0,1.0
0500000US34009,34009,"Cape May County, New Jersey",38895,2016,(X),(X),35261,2052,90.7,1.6,31556,1740,81.1,2.5,4495,837,11.6,2.0,28624,1889,73.6,2.4,2063,777,5.3,1.9,22299,1520,57.3,3.3,389,197,1.0,0.5,1016,428,2.6,1.1,31,52,0.1,0.1,3634,598,9.3,1.6,32692,2020,84.1,2.3,213,162,0.5,0.4,32479,2019,83.5,2.3,24755,1707,63.6,3.5,2667,674,6.9,1.7,29172,1980,75.0,2.7,935,335,2.4,0.9,6203,902,15.9,2.3,5714,995,(X),(X),15,24,0.3,0.4,3454,883,60.4,8.9,2245,547,39.3,8.9,17115,1751,(X),(X),161,151,0.9,0.9,13447,1621,78.6,4.9,3507,905,20.5,4.9,16066,1432,(X),(X),37,61,0.2,0.4,15578,1399,97.0,1.4,451,224,2.8,1.4
0500000US34011,34011,"Cumberland County, New Jersey",50787,1533,(X),(X),42952,1981,84.6,3.2,35132,2168,69.2,3.9,4524,903,8.9,1.8,36290,1982,71.5,3.4,4293,1111,8.5,2.1,26746,2148,52.7,4.1,677,369,1.3,0.7,2400,860,4.7,1.7,70,113,0.1,0.2,7835,1665,15.4,3.2,37296,1944,73.4,3.7,326,472,0.6,0.9,36970,2026,72.8,3.9,29116,2061,57.3,4.1,4004,977,7.9,1.9,31271,2323,61.6,4.4,3334,845,6.6,1.7,13491,2017,26.6,3.7,11899,1927,(X),(X),326,472,2.7,3.8,6073,1266,51.0,8.8,5500,1370,46.2,8.0,22691,2157,(X),(X),0,200,0.0,0.7,16132,1859,71.1,5.4,6559,1447,28.9,5.4,16197,1834,(X),(X),0,200,0.0,1.0,14765,1835,91.2,4.1,1432,665,8.8,4.1
0500000US34013,34013,"Essex County, New Jersey",280734,2584,(X),(X),244810,3606,87.2,1.2,203291,3712,72.4,1.3,18786,1925,6.7,0.7,218348,4071,77.8,1.4,28342,2828,10.1,1.0,155812,4154,55.5,1.5,2872,732,1.0,0.3,6057,850,2.2,0.3,119,141,0.0,0.1,35924,3337,12.8,1.2,222597,4208,79.3,1.3,1107,472,0.4,0.2,221490,4276,78.9,1.4,191094,4905,68.1,1.6,27365,2724,9.7,1.0,189566,4587,67.5,1.6,8181,1079,2.9,0.4,58137,3786,20.7,1.3,61512,3696,(X),(X),367,320,0.6,0.5,33449,2829,54.4,3.5,27696,2805,45.0,3.5,109556,4176,(X),(X),488,240,0.4,0.2,84216,3591,76.9,2.1,24852,2587,22.7,2.1,109666,3788,(X),(X),252,251,0.2,0.2,103825,3827,94.7,1.0,5589,1098,5.1,1.0
0500000US34015,34015,"Gloucester County, New Jersey",105436,1724,(X),(X),97667,1771,92.6,1.0,89563,2127,84.9,1.7,10471,1439,9.9,1.4,81253,2070,77.1,1.5,4373,933,4.1,0.9,67320,2241,63.8,1.9,638,360,0.6,0.3,3742,1152,3.5,1.1,102,133,0.1,0.1,7769,1041,7.4,1.0,92956,2110,88.2,1.5,332,291,0.3,0.3,92624,2136,87.8,1.5,80535,2427,76.4,1.9,6445,1267,6.1,1.2,84868,2214,80.5,1.8,3698,1019,3.5,1.0,12480,1602,11.8,1.5,10657,1625,(X),(X),0,200,0.0,1.5,6500,1364,61.0,7.7,4157,956,39.0,7.7,38596,2372,(X),(X),149,171,0.4,0.4,32163,2225,83.3,3.0,6284,1266,16.3,3.0,56183,2396,(X),(X),183,207,0.3,0.4,53961,2480,96.0,1.3,2039,661,3.6,1.2
0500000US34017,34017,"Hudson County, New Jersey",253321,2976,(X),(X),227601,2857,89.8,0.8,200052,3556,79.0,1.2,13580,1733,5.4,0.7,206070,3231,81.3,1.0,17980,2539,7.1,1.0,142301,3964,56.2,1.5,2241,666,0.9,0.3,6620,1251,2.6,0.5,107,124,0.0,0.1,25720,2006,10.2,0.8,210930,3305,83.3,1.1,469,308,0.2,0.1,210461,3338,83.1,1.1,180320,4176,71.2,1.5,23142,2262,9.1,0.9,184414,3508,72.8,1.3,9243,1264,3.6,0.5,42391,2989,16.7,1.1,42185,3160,(X),(X),179,196,0.4,0.5,25120,2525,59.5,4.3,16886,2286,40.0,4.3,98077,4172,(X),(X),290,234,0.3,0.2,77863,3889,79.4,2.0,19924,2162,20.3,2.0,113059,3765,(X),(X),0,200,0.0,0.1,107478,4000,95.1,1.4,5581,1574,4.9,1.4
0500000US34019,34019,"Hunterdon County, New Jersey",47195,1182,(X),(X),43800,1367,92.8,1.9,41957,1355,88.9,2.2,4649,963,9.9,2.0,37316,1517,79.1,2.5,871,447,1.8,0.9,32971,1648,69.9,3.1,301,216,0.6,0.5,1088,396,2.3,0.8,0,200,0.0,0.3,3395,888,7.2,1.9,42908,1330,90.9,1.7,518,393,1.1,0.8,42390,1370,89.8,1.9,32655,1536,69.2,2.7,3706,865,7.9,1.9,37660,1713,79.8,2.7,2291,582,4.9,1.2,4287,835,9.1,1.7,2661,694,(X),(X),0,200,0.0,6.0,1726,544,64.9,12.2,935,410,35.1,12.2,12496,1329,(X),(X),435,372,3.5,2.9,9613,1213,76.9,5.2,2448,635,19.6,4.7,32038,1519,(X),(X),83,118,0.3,0.4,31051,1453,96.9,1.5,904,460,2.8,1.4
0500000US34021,34021,"Mercer County, New Jersey",128332,2175,(X),(X),115100,2355,89.7,1.2,102425,2546,79.8,1.5,10983,1445,8.6,1.1,98543,2699,76.8,1.7,7623,1481,5.9,1.1,73324,2692,57.1,1.9,1222,418,1.0,0.3,2285,742,1.8,0.6,0,200,0.0,0.1,13232,1595,10.3,1.2,101808,2934,79.3,1.7,282,307,0.2,0.2,101526,2988,79.1,1.8,77564,3065,60.4,2.1,10232,1135,8.0,0.9,89435,2813,69.7,1.7,4049,1229,3.2,1.0,26524,2243,20.7,1.7,17787,1978,(X),(X),0,200,0.0,0.9,9200,1518,51.7,5.8,8587,1331,48.3,5.8,44294,2804,(X),(X),185,296,0.4,0.7,32428,2668,73.2,3.7,11681,1728,26.4,3.6,66251,2526,(X),(X),97,114,0.1,0.2,59898,2786,90.4,2.2,6256,1455,9.4,2.2
0500000US34023,34023,"Middlesex County, New Jersey",283661,3081,(X),(X),262220,3422,92.4,0.8,238175,3808,84.0,1.0,20866,1839,7.4,0.7,229849,4367,81.0,1.2,12345,1672,4.4,0.6,185254,4753,65.3,1.4,2643,911,0.9,0.3,12454,1831,4.4,0.6,0,200,0.0,0.1,21441,2202,7.6,0.8,234009,3684,82.5,1.1,484,274,0.2,0.1,233525,3724,82.3,1.1,198232,4318,69.9,1.4,27688,2978,9.8,1.0,201873,4371,71.2,1.5,10362,1601,3.7,0.6,49652,3333,17.5,1.1,30904,2510,(X),(X),41,68,0.1,0.2,17483,2092,56.6,5.2,13380,1982,43.3,5.2,98002,4242,(X),(X),270,232,0.3,0.2,73631,3360,75.1,1.9,24101,2302,24.6,1.9,154755,4565,(X),(X),173,166,0.1,0.1,142411,4217,92.0,1.0,12171,1696,7.9,1.0
0500000US34025,34025,"Monmouth County, New Jersey",230769,3025,(X),(X),212768,3365,92.2,0.9,196977,3689,85.4,1.2,17079,1575,7.4,0.7,186529,3335,80.8,1.1,7910,1455,3.4,0.6,157713,3937,68.3,1.4,1485,534,0.6,0.2,8404,1523,3.6,0.7,36,58,0.0,0.1,18001,2106,7.8,0.9,204130,3714,88.5,1.1,849,392,0.4,0.2,203281,3790,88.1,1.1,179326,3721,77.7,1.3,14450,2162,6.3,0.9,185493,3885,80.4,1.3,8367,1482,3.6,0.7,26639,2606,11.5,1.1,21926,2377,(X),(X),176,194,0.8,0.9,12858,1677,58.6,5.1,8892,1570,40.6,5.1,76813,3504,(X),(X),344,216,0.4,0.3,62401,3142,81.2,2.4,14068,2016,18.3,2.4,132030,3489,(X),(X),329,304,0.2,0.2,128022,3531,97.0,0.8,3679,973,2.8,0.7
0500000US34027,34027,"Morris County, New Jersey",181059,1858,(X),(X),170336,2533,94.1,1.0,160625,2720,88.7,1.2,15475,1636,8.5,0.9,147098,2962,81.2,1.4,4649,1250,2.6,0.7,120898,3127,66.8,1.6,1799,635,1.0,0.4,4332,826,2.4,0.5,0,200,0.0,0.1,10723,1810,5.9,1.0,165891,2644,91.6,1.1,693,499,0.4,0.3,165198,2499,91.2,1.1,144100,2891,79.6,1.4,12665,2071,7.0,1.1,149159,3097,82.4,1.6,5757,1100,3.2,0.6,15168,1959,8.4,1.1,12811,1806,(X),(X),0,200,0.0,1.3,8154,1385,63.6,7.3,4657,1220,36.4,7.3,48589,3077,(X),(X),408,270,0.8,0.6,40718,2917,83.8,2.3,7463,1234,15.4,2.4,119659,3537,(X),(X),285,407,0.2,0.3,116326,3519,97.2,0.8,3048,865,2.5,0.7
0500000US34029,34029,"Ocean County, New Jersey",224308,3641,(X),(X),196390,4357,87.6,1.1,176325,4273,78.6,1.4,27379,2311,12.2,1.0,157700,4100,70.3,1.2,9735,1644,4.3,0.7,124320,4108,55.4,1.5,2651,808,1.2,0.4,7333,1411,3.3,0.6,72,120,0.0,0.1,27918,2469,12.4,1.1,182699,4252,81.5,1.3,1360,565,0.6,0.3,181339,4232,80.8,1.3,147699,4233,65.8,1.4,15393,2171,6.9,1.0,162149,4427,72.3,1.5,7952,1441,3.5,0.6,41609,2924,18.5,1.3,29784,2644,(X),(X),0,200,0.0,0.6,14993,1979,50.3,4.9,14791,1935,49.7,4.9,99756,4205,(X),(X),837,407,0.8,0.4,77006,3626,77.2,2.2,21913,2419,22.0,2.1,94768,3589,(X),(X),523,335,0.6,0.4,89340,3447,94.3,1.2,4905,1195,5.2,1.2
0500000US34031,34031,"Passaic County, New Jersey",163868,2066,(X),(X),143119,2536,87.3,1.1,125111,3031,76.3,1.5,9911,1261,6.0,0.8,127456,2622,77.8,1.3,11084,1859,6.8,1.1,86977,3448,53.1,2.0,1425,370,0.9,0.2,3670,888,2.2,0.5,0,200,0.0,0.1,20749,1772,12.7,1.1,128839,2829,78.6,1.4,697,357,0.4,0.2,128142,2751,78.2,1.4,111592,2737,68.1,1.6,13185,1615,8.0,1.0,111034,2857,67.8,1.6,6889,1259,4.2,0.8,35029,2287,21.4,1.4,28780,2195,(X),(X),142,173,0.5,0.6,14370,1831,49.9,4.5,14268,1558,49.6,4.5,65008,3060,(X),(X),494,258,0.8,0.4,48167,2858,74.1,2.1,16347,1454,25.1,2.1,70080,2967,(X),(X),61,103,0.1,0.1,65605,3037,93.6,1.5,4414,1084,6.3,1.5
0500000US34033,34033,"Salem County, New Jersey",24195,963,(X),(X),20541,1154,84.9,2.9,16978,1097,70.2,3.5,2748,658,11.4,2.6,16287,1063,67.3,3.5,2497,720,10.3,2.9,12524,1083,51.8,4.1,546,259,2.3,1.1,982,362,4.1,1.5,0,200,0.0,0.7,3654,706,15.1,2.9,17837,1136,73.7,3.9,192,111,0.8,0.5,17645,1115,72.9,3.9,14809,1048,61.2,3.6,2217,701,9.2,2.8,14928,983,61.7,3.7,725,291,3.0,1.2,6358,1007,26.3,3.9,4111,828,(X),(X),45,81,1.1,2.0,2039,586,49.6,11.8,2027,688,49.3,11.9,11763,1259,(X),(X),77,88,0.7,0.7,8024,1029,68.2,5.8,3662,831,31.1,5.8,8321,975,(X),(X),70,85,0.8,1.0,7582,911,91.1,3.5,669,311,8.0,3.6
0500000US34035,34035,"Somerset County, New Jersey",116169,2032,(X),(X),108567,2219,93.5,1.1,104216,2341,89.7,1.4,9288,1483,8.0,1.3,94137,2704,81.0,1.9,1156,450,1.0,0.4,81486,2684,70.1,2.0,977,473,0.8,0.4,3551,965,3.1,0.8,0,200,0.0,0.1,7602,1305,6.5,1.1,105462,2199,90.8,1.2,185,233,0.2,0.2,105277,2202,90.6,1.2,91989,2490,79.2,2.1,8064,1562,6.9,1.3,96028,2476,82.7,1.7,4296,924,3.7,0.8,10707,1439,9.2,1.2,8702,1721,(X),(X),0,200,0.0,1.9,5430,1133,62.4,8.6,3272,1116,37.6,8.6,32183,2272,(X),(X),114,205,0.4,0.6,26316,2127,81.8,3.6,5753,1212,17.9,3.5,75284,2574,(X),(X),71,119,0.1,0.2,73531,2581,97.7,0.7,1682,547,2.2,0.7
0500000US34037,34037,"Sussex County, New Jersey",51978,1940,(X),(X),49104,1874,94.5,1.2,44687,1687,86.0,2.1,4928,764,9.5,1.5,41986,2059,80.8,2.2,2003,658,3.9,1.2,34916,1950,67.2,2.4,677,429,1.3,0.8,1572,527,3.0,1.0,0,200,0.0,0.3,2874,619,5.5,1.2,46044,1735,88.6,1.9,454,316,0.9,0.6,45590,1721,87.7,2.0,38570,1835,74.2,2.6,4531,936,8.7,1.8,39165,1867,75.3,2.5,3520,904,6.8,1.7,5934,1062,11.4,1.9,3925,768,(X),(X),47,56,1.2,1.4,2643,609,67.3,9.0,1235,438,31.5,9.0,16806,1739,(X),(X),162,158,1.0,0.9,13747,1585,81.8,4.3,2897,782,17.2,4.3,31247,1737,(X),(X),245,255,0.8,0.8,29200,1708,93.4,2.1,1802,661,5.8,2.1
0500000US34039,34039,"Union County, New Jersey",187922,1953,(X),(X),169322,2615,90.1,1.0,149825,3156,79.7,1.5,12323,1738,6.6,0.9,150455,2827,80.1,1.2,10234,1761,5.4,0.9,116650,3001,62.1,1.6,2168,591,1.2,0.3,4627,886,2.5,0.5,0,200,0.0,0.1,18600,1893,9.9,1.0,156470,3115,83.3,1.5,908,434,0.5,0.2,155562,3078,82.8,1.5,133461,3554,71.0,1.8,13697,1608,7.3,0.9,138619,3194,73.8,1.6,6944,1462,3.7,0.8,31452,2831,16.7,1.5,22838,2092,(X),(X),158,158,0.7,0.7,12307,1650,53.9,5.2,10373,1547,45.4,5.3,74088,3353,(X),(X),381,257,0.5,0.3,57997,3389,78.3,3.1,15710,2431,21.2,3.1,90996,3528,(X),(X),369,316,0.4,0.3,85258,3316,93.7,1.4,5369,1289,5.9,1.4
0500000US34041,34041,"Warren County, New Jersey",40512,1219,(X),(X),37237,1369,91.9,2.2,33174,1464,81.9,2.9,4765,840,11.8,2.0,30906,1369,76.3,2.6,2307,806,5.7,2.0,23944,1632,59.1,3.8,537,275,1.3,0.7,806,326,2.0,0.8,0,200,0.0,0.4,3275,886,8.1,2.2,35710,1420,88.1,2.4,140,124,0.3,0.3,35570,1436,87.8,2.5,29938,1383,73.9,2.7,3309,842,8.2,2.1,30390,1636,75.0,3.1,3005,731,7.4,1.8,4802,1006,11.9,2.4,3150,669,(X),(X),13,23,0.4,0.7,2297,623,72.9,10.8,840,369,26.7,10.7,17150,1389,(X),(X),47,75,0.3,0.4,14213,1421,82.9,4.5,2890,800,16.9,4.5,20212,1414,(X),(X),80,97,0.4,0.5,19060,1369,94.3,2.3,1072,478,5.3,2.3
0500000US35001,35001,"Bernalillo County, New Mexico",262328,2956,(X),(X),233826,3697,89.1,0.9,197812,4599,75.4,1.4,22747,1777,8.7,0.7,199003,4639,75.9,1.3,22689,2877,8.6,1.1,149359,4221,56.9,1.4,2194,753,0.8,0.3,11264,1879,4.3,0.7,0,195,0.0,0.1,28502,2358,10.9,0.9,211907,3939,80.8,1.3,1510,586,0.6,0.2,210397,4051,80.2,1.3,168057,4498,64.1,1.5,31910,2488,12.2,0.9,168345,4556,64.2,1.6,20222,2262,7.7,0.9,50421,3411,19.2,1.3,51234,3615,(X),(X),129,133,0.3,0.3,29834,2941,58.2,3.5,21271,2169,41.5,3.5,126227,4123,(X),(X),986,529,0.8,0.4,100443,4029,79.6,2.1,24798,2717,19.6,2.0,84867,3274,(X),(X),395,267,0.5,0.3,80120,3094,94.4,1.3,4352,1090,5.1,1.2
0500000US35005,35005,"Chaves County, New Mexico",22516,1187,(X),(X),18390,1209,81.7,3.9,14095,1248,62.6,5.4,1955,571,8.7,2.6,15888,1315,70.6,4.5,2358,808,10.5,3.5,11213,1374,49.8,5.4,231,206,1.0,0.9,253,243,1.1,1.1,0,195,0.0,0.7,4126,929,18.3,3.9,15432,1239,68.5,5.1,80,98,0.4,0.4,15352,1266,68.2,5.2,12561,1299,55.8,5.3,2917,843,13.0,3.6,10679,1302,47.4,5.8,2293,653,10.2,2.9,7084,1293,31.5,5.1,6365,1227,(X),(X),80,98,1.3,1.6,2886,862,45.3,10.4,3399,918,53.4,9.9,10924,1392,(X),(X),0,195,0.0,1.4,7675,1173,70.3,7.7,3249,1005,29.7,7.7,5227,1014,(X),(X),0,195,0.0,3.0,4791,969,91.7,5.5,436,300,8.3,5.5
